48.9562018,2.8884656999999834,Meaux
49.13859653703879,2.800140380859375,Nanteuil-le-Haudouin
49.15743399999999,2.9534270000000333,Betz
49.177915,3.1247449999999617,La Ferte-Milon
49.170921,3.262185000000045,Neuilly-Saint-Front
49.241386,3.310877000000005,Saint-Remy-Blanzy
49.2361549,2.8900590000000648,Crepy-en-Valois
49.255061,3.0908159000000524,Villers-Cotterets
49.33899299999999,3.154594999999972,Coeuvres-et-Valsery
49.376636,3.323419999999942,Soissons
49.45851200000001,3.229946000000041,Vezaponin
49.5165859,3.1512840000000324,Blerancourt
49.531662,3.1011660000000347,Cuts
49.65742700000001,3.0520420000000286,Guiscard
49.723444,3.232150000000047,Jussy
49.702354,2.942219000000023,Ercheu
49.74845,3.0724720000000616,Ham
49.85082348031653,2.977294921875,Athies
49.87808,3.1498249999999643,Vermand
49.9465999,3.0977870000000394,Roisel
49.9622529,3.2355159999999614,Bellicourt
49.946739,3.4148250000000644,Fresnoy-le-Grand
49.986989,3.454713999999967,Bohain-en-Vermandois
50.183054101027345,3.4991455078125,Solesmes
50.328225,3.3973250000000235,Denain
50.29838900000001,3.7941940000000614,Bavay
49.51392999999999,3.026818999999932,Carlepont
49.34732799999999,2.9781729999999698,Pierrefonds
49.58016600000001,3.000722900000028,Noyon
48.856614,2.3522219000000177,Paris
